Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,math
3,4,3,1,5,3,3,5,4,2,1,4,5,3,2,5,2,1,2,3,1,2,1,5,1,5,5,3,3,2,4,2,1,3,5,0,5,3,1,5,129
3,1,2,1,5,3,1,5,5,4,1,5,5,3,2,5,1,1,5,5,1,5,3,5,1,5,5,3,5,3,5,5,1,5,2,1,5,3,5,2,114
1,4,5,4,1,1,2,2,1,5,5,3,1,3,4,1,2,4,4,1,2,4,5,4,2,3,1,4,2,5,1,4,4,1,2,5,2,1,1,4,104
2,2,4,2,1,1,2,2,3,3,4,3,2,2,5,2,4,4,3,2,2,2,5,3,0,3,1,4,3,3,3,2,3,2,4,4,3,2,2,3,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
5,4,4,4,3,1,5,5,4,4,5,5,3,2,5,1,5,3,4,2,4,2,5,4,1,5,2,4,2,5,2,1,4,1,5,1,3,4,1,5,106
4,2,1,4,2,2,3,5,4,5,1,5,2,5,2,5,2,4,1,4,2,4,5,2,1,5,3,3,1,2,4,4,4,4,3,1,2,2,5,4,116
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148
3,3,2,3,2,1,3,3,3,5,1,5,3,2,3,4,2,4,2,3,2,4,4,4,1,4,2,3,2,2,2,2,2,4,3,2,2,2,3,4,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
3,2,4,3,4,2,4,4,3,4,2,5,4,3,2,5,2,4,4,4,4,5,3,4,1,5,3,3,2,2,3,4,2,5,3,2,2,2,5,3,114
3,1,4,3,4,3,2,4,5,2,1,4,4,2,2,3,2,4,3,4,4,5,3,4,1,4,4,3,2,4,4,3,2,4,3,1,3,3,3,3,116
3,1,3,3,3,1,2,4,1,5,2,3,3,1,2,3,2,5,5,2,3,5,2,4,1,4,1,3,1,3,3,4,3,5,4,3,2,3,4,4,120
4,2,4,4,2,4,3,2,2,4,5,5,2,2,5,4,4,4,2,2,2,2,3,4,2,5,2,4,2,2,2,4,2,2,2,3,4,4,1,3,95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
5,5,1,5,1,1,3,1,1,5,3,4,1,3,2,3,2,5,1,1,2,2,2,1,2,4,1,2,1,1,1,2,3,3,3,1,1,1,1,2,119
2,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,132
1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
3,2,4,3,4,3,3,4,3,2,1,5,4,3,2,5,3,3,4,3,1,3,5,5,1,5,4,4,3,3,3,4,4,5,3,4,2,2,4,3,109
5,3,3,4,1,2,5,1,5,4,5,5,1,1,5,1,4,3,2,3,3,4,3,0,1,5,3,5,1,4,3,1,4,1,5,3,4,5,1,4,112
2,3,1,4,2,2,3,2,2,4,2,5,4,2,3,4,2,4,4,2,2,4,4,5,2,4,2,3,2,3,2,2,2,4,4,2,4,2,3,4,119
2,4,4,4,4,3,4,4,4,2,2,4,4,2,2,2,2,4,4,2,2,4,4,4,2,4,2,4,2,2,1,0,4,4,2,4,2,2,4,3,81
3,3,4,5,2,2,1,2,3,5,3,4,1,3,4,4,3,4,4,2,3,2,4,2,1,5,1,3,1,3,1,3,2,2,3,5,4,2,1,3,105
4,2,1,2,3,1,5,2,2,5,2,4,1,2,4,4,5,3,4,3,4,1,5,4,1,4,2,2,2,3,3,1,2,2,4,2,3,3,1,4,120
4,3,5,1,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,3,3,2,4,0,0,0,0,0,0,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
5,5,5,5,1,1,2,3,3,5,3,1,2,3,3,3,3,3,5,2,1,2,5,5,1,5,1,5,1,3,1,5,3,3,2,5,3,2,2,4,101
4,2,4,2,1,1,2,1,2,5,5,4,4,3,5,1,5,2,5,2,1,2,5,1,4,4,1,4,1,5,1,0,2,1,5,1,2,2,1,5,77
2,5,5,5,1,5,1,5,1,5,5,5,1,5,5,1,5,5,5,1,4,1,4,5,1,5,1,5,2,4,1,5,2,1,1,5,5,1,1,4,76
4,3,3,4,3,2,3,4,4,4,1,5,2,5,1,4,2,2,2,3,2,4,4,4,2,4,2,2,3,2,3,5,2,4,2,3,3,3,4,3,113
5,3,4,4,4,1,5,3,4,4,4,5,2,1,3,1,3,2,4,1,2,2,5,4,1,5,1,4,1,2,2,1,3,2,5,2,3,5,2,5,115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
5,3,4,4,5,1,5,1,5,4,4,4,4,1,3,1,4,4,2,3,2,4,5,4,1,5,1,3,1,2,1,1,3,1,5,2,1,5,1,5,115
3,5,5,5,1,1,5,1,1,5,5,5,1,5,5,3,5,5,2,2,4,1,5,5,1,5,1,5,5,1,1,4,4,1,2,5,1,2,1,5,87
4,3,3,3,1,3,3,2,5,4,4,5,1,3,3,1,4,1,5,4,4,3,3,4,3,5,3,4,3,1,3,1,3,2,5,3,4,5,2,5,107
1,5,5,3,1,3,5,3,1,5,3,3,3,3,3,1,3,5,5,1,1,1,3,3,1,5,1,3,1,3,1,3,3,1,3,3,1,3,1,3,106
2,5,1,4,3,4,3,2,2,4,5,5,2,1,5,5,5,4,5,1,3,3,3,5,1,3,1,3,2,2,2,4,5,2,1,4,4,2,1,3,98
3,2,1,1,4,2,3,5,4,4,1,5,3,2,2,5,1,4,5,4,2,5,1,3,2,4,3,3,1,2,4,3,3,5,3,2,3,2,4,4,125
2,1,4,1,5,4,2,4,5,2,2,5,5,1,2,4,2,2,2,4,2,2,2,5,1,4,5,3,4,2,5,2,4,5,4,5,1,2,4,2,118
0,5,4,3,3,1,5,1,4,3,5,4,4,1,5,1,5,3,1,3,3,3,5,4,1,3,2,5,1,1,4,1,2,4,4,2,2,2,1,4,93
3,3,4,5,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,90
3,1,3,2,4,3,4,4,3,4,2,4,4,4,1,4,2,4,4,3,1,5,3,4,2,4,4,3,2,2,3,3,1,4,3,2,2,2,4,3,118
1,4,1,3,2,2,1,2,1,3,3,2,1,5,3,2,3,3,1,2,2,2,2,3,1,3,5,5,1,1,4,5,1,2,2,5,1,1,3,1,102
3,5,4,1,1,3,2,3,5,5,3,5,2,3,3,2,4,5,3,2,3,2,3,5,3,5,1,2,3,3,2,4,3,1,4,5,4,1,2,3,99
3,1,1,4,5,2,4,3,2,4,1,3,4,3,2,5,1,3,2,3,0,4,4,3,1,1,5,5,1,3,5,4,2,4,4,2,4,3,4,4,145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
5,4,1,5,3,3,3,3,3,4,2,5,3,2,3,4,2,3,4,2,2,4,4,5,1,3,3,4,1,3,4,1,1,4,2,4,1,3,4,2,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,1,5,5,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,77
2,4,5,1,5,1,2,3,3,1,5,1,4,1,5,1,1,5,1,2,4,5,4,2,4,3,2,2,4,5,1,3,4,1,5,4,1,1,1,5,123
5,1,5,1,2,5,5,2,5,2,5,1,1,5,5,1,5,1,4,2,5,5,1,1,1,1,1,2,2,5,1,5,5,1,5,1,5,5,1,1,111
2,2,1,4,2,4,4,2,5,5,2,5,3,5,4,1,4,4,4,3,2,2,2,5,1,5,1,4,1,4,2,5,2,2,3,4,4,2,2,4,94
2,4,1,4,3,2,3,3,4,5,1,4,2,2,2,4,3,2,4,4,2,4,4,4,2,3,2,3,2,2,3,3,3,4,4,2,3,2,2,3,118
3,1,1,2,5,2,4,3,4,1,5,5,3,4,1,4,1,2,5,4,1,5,3,4,1,5,4,3,2,2,4,2,3,4,2,2,3,2,5,3,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,71
5,1,4,4,4,1,1,4,1,1,3,5,4,4,1,1,1,1,1,4,1,5,4,4,1,4,4,1,1,1,5,3,4,4,4,1,1,1,1,4,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
3,3,4,2,2,4,5,3,2,5,5,2,3,4,4,4,4,5,4,4,2,2,2,3,1,3,2,4,1,3,2,3,3,2,4,2,2,2,1,2,102
1,5,4,3,1,1,3,5,5,1,1,5,3,3,3,5,3,5,3,3,1,5,5,3,3,5,1,3,3,3,1,3,1,5,5,3,1,1,5,5,117
2,3,1,3,2,2,3,5,2,3,2,4,3,3,2,4,3,4,2,4,2,4,5,4,2,5,3,3,3,3,3,4,2,4,4,3,3,2,4,4,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
5,1,5,2,5,1,5,2,5,1,4,5,3,1,3,1,5,1,4,1,3,3,5,5,3,5,1,4,1,5,1,1,5,1,5,1,1,5,1,5,116
2,5,4,5,1,1,4,2,1,2,3,5,1,5,5,4,4,1,5,2,4,1,5,5,1,5,1,4,2,2,1,4,4,2,4,5,3,2,4,5,93
1,5,4,4,2,3,3,1,1,5,5,1,1,3,5,1,5,5,4,2,2,1,4,4,2,3,1,4,1,2,1,3,3,2,3,4,2,2,2,5,97
3,2,3,0,4,2,2,4,4,3,2,4,4,5,3,4,3,2,4,3,3,4,3,4,2,4,4,4,3,3,4,5,2,5,4,2,3,2,4,3,94
3,2,1,2,2,5,1,3,5,5,2,4,2,2,3,3,4,1,5,1,1,2,1,1,1,5,1,3,2,3,1,4,5,1,1,3,5,2,2,1,110
4,2,3,4,3,1,0,0,0,0,2,3,3,3,2,1,0,0,0,0,2,3,4,4,3,1,2,0,0,0,2,3,3,4,5,2,0,0,0,0,120
4,2,1,4,3,4,4,4,3,5,3,4,4,2,3,4,2,4,4,3,1,4,3,4,2,4,3,2,2,2,2,3,3,4,3,3,2,2,4,4,115
2,3,2,3,3,2,3,2,4,3,4,5,3,2,4,2,4,2,4,2,2,3,4,5,1,4,3,5,2,2,3,4,2,1,3,3,4,2,2,3,104
2,1,1,2,3,4,3,4,5,5,2,4,2,3,2,5,3,1,5,3,1,3,4,3,1,4,3,3,2,3,4,3,3,5,2,1,2,3,5,2,119
5,5,5,2,2,1,4,1,4,4,4,3,1,4,4,1,5,2,4,2,2,2,5,4,1,3,2,5,1,4,4,2,4,2,5,2,4,5,2,3,102
1,1,3,2,2,1,2,4,2,4,1,5,2,5,2,5,1,2,4,2,1,2,5,5,1,5,2,4,1,2,4,5,2,5,3,2,1,1,4,3,110
3,5,3,4,1,3,4,2,5,4,2,3,2,5,4,1,4,5,1,5,2,2,3,5,3,5,1,3,2,3,1,2,2,3,3,1,2,3,1,3,105
3,1,5,3,3,3,3,3,3,0,1,5,5,3,1,3,3,3,3,3,3,5,5,5,3,5,3,3,1,3,3,3,3,3,3,3,5,3,3,3,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
5,3,5,1,1,2,3,2,5,5,5,5,5,4,5,1,4,1,5,2,3,3,5,4,1,5,5,1,1,5,2,2,4,1,5,2,5,5,2,5,106
1,2,2,2,4,5,1,5,4,1,2,2,5,5,4,2,2,4,2,4,1,4,1,4,2,2,5,5,1,1,5,5,1,4,1,5,2,1,4,1,104
2,5,5,5,1,3,2,1,2,5,5,5,1,1,5,1,5,5,1,2,1,5,4,5,1,5,1,2,1,1,2,5,3,2,3,5,1,3,1,2,89
3,2,5,1,4,5,4,1,5,1,5,2,5,3,4,1,2,1,2,4,4,4,2,2,5,1,5,1,4,4,4,3,3,1,2,1,5,3,1,2,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2,3,1,4,4,1,5,2,2,4,4,5,1,3,2,4,1,3,3,5,3,4,4,3,3,5,2,3,1,2,3,2,3,5,1,1,1,1,5,2,122
2,1,4,2,4,2,3,4,4,2,2,3,4,3,2,4,2,2,4,3,1,3,4,2,1,3,4,3,2,2,5,4,3,3,3,2,3,2,4,4,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142
3,5,5,5,1,5,3,1,1,5,3,5,1,3,3,5,5,5,5,1,1,1,3,5,1,5,1,5,3,3,1,1,1,3,1,5,5,3,1,1,88
3,1,4,3,2,4,4,2,1,4,4,2,1,4,2,2,4,2,3,3,1,3,4,4,1,4,2,4,1,3,1,2,4,2,4,2,2,4,1,5,112
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146
2,4,4,2,2,2,3,4,2,4,2,4,4,2,2,3,2,4,4,4,2,4,4,3,2,4,2,4,2,4,2,4,2,4,2,4,4,2,4,2,115
4,2,5,4,1,1,4,1,1,5,4,1,1,4,5,5,5,5,1,2,1,1,5,5,1,5,1,5,1,3,1,2,1,1,3,1,2,2,1,3,98
2,2,2,5,2,3,3,5,1,2,2,5,4,2,2,4,2,4,1,4,1,3,4,5,1,5,3,2,1,2,1,2,4,4,4,4,3,2,2,3,115
2,2,1,4,2,2,2,4,2,4,1,4,4,2,2,4,1,4,5,2,2,5,5,3,2,5,3,3,2,3,3,2,2,4,3,3,3,2,2,3,123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
0,2,3,2,5,3,4,3,3,1,2,4,5,2,2,4,2,3,5,4,1,0,3,2,0,4,4,3,3,2,3,1,0,5,0,2,3,3,4,4,94
2,1,2,2,4,4,3,4,3,3,1,3,4,1,1,4,1,2,4,4,2,5,4,5,2,4,3,2,2,2,3,2,4,3,3,4,3,2,4,3,125
4,5,4,2,4,3,4,5,5,4,5,5,4,4,1,5,2,1,5,5,1,5,3,4,1,5,2,5,2,2,3,4,1,4,3,3,2,2,3,3,103
4,3,3,4,1,2,3,2,1,4,3,4,1,2,5,2,4,5,4,2,2,2,4,4,1,4,1,3,1,3,1,3,3,3,3,4,3,4,1,3,102
3,3,5,3,4,4,4,4,3,3,2,4,3,3,2,4,3,4,3,4,1,4,3,5,1,5,3,5,3,3,2,4,3,4,2,2,2,2,4,2,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74
4,1,5,5,2,4,4,1,2,5,5,5,2,4,5,2,5,5,3,1,2,4,3,5,1,4,2,5,2,3,1,2,5,1,0,4,4,3,1,2,72
4,2,1,2,4,4,2,3,4,4,2,3,2,2,2,4,3,4,3,3,2,4,4,4,1,4,3,3,2,0,3,3,5,4,2,3,4,4,4,2,76
3,2,3,3,1,1,3,3,4,5,5,2,2,2,5,1,4,2,4,1,1,2,5,2,3,3,4,3,1,2,5,1,2,2,3,2,2,1,1,3,117
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147
5,4,4,4,0,0,1,2,1,4,2,1,1,1,4,3,5,5,4,3,1,1,5,4,1,4,1,5,2,3,1,3,3,1,2,3,4,2,2,2,116
5,1,5,2,2,3,5,2,2,5,4,5,4,2,5,2,4,4,5,1,2,4,3,3,1,5,1,4,2,4,2,2,3,1,4,2,4,4,2,4,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
1,4,3,4,2,2,4,4,2,5,2,5,2,2,5,2,4,5,2,3,2,2,2,2,1,4,1,4,1,3,1,2,2,1,2,4,2,1,1,2,103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
3,3,3,3,3,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0,4,4,5,3,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,88
2,2,4,4,3,2,3,0,1,2,1,5,5,1,1,4,1,1,1,4,3,3,5,2,1,5,1,2,2,4,2,1,4,5,1,1,1,1,4,3,96
5,3,4,4,2,1,5,4,4,4,4,5,4,1,4,1,4,4,4,3,2,1,5,4,1,5,3,1,1,4,2,1,5,1,5,2,1,5,2,5,112
3,5,4,4,3,4,4,5,4,5,4,4,4,1,1,2,2,3,4,2,1,5,3,4,1,3,4,3,3,3,3,2,5,5,2,5,3,3,5,2,113
2,2,1,5,5,2,4,5,1,1,4,4,5,5,1,5,1,5,5,4,1,5,5,5,3,3,5,4,2,1,3,4,1,5,1,4,1,0,5,2,119
3,2,3,2,3,1,3,4,1,5,2,5,4,4,3,4,2,3,1,2,1,4,4,2,1,5,1,2,3,3,1,1,2,4,3,1,3,3,5,3,122
3,1,1,1,4,2,3,5,5,1,1,2,5,5,3,5,1,1,4,5,1,5,4,5,1,5,5,3,1,1,5,5,1,4,4,1,1,2,4,5,121
3,3,3,3,3,1,3,5,2,4,3,4,3,3,3,4,3,5,3,3,3,4,5,5,1,4,2,1,3,3,2,4,4,5,3,3,1,3,5,3,114
2,1,3,2,3,2,2,3,5,5,3,5,1,4,3,4,3,2,4,5,3,3,5,4,1,1,3,5,1,3,5,5,3,5,4,2,2,2,5,3,111
4,4,4,4,4,2,3,1,2,4,3,3,4,3,4,2,4,4,2,2,2,2,3,2,1,4,1,4,1,3,2,2,4,2,2,2,1,4,1,2,108
2,1,3,3,5,2,3,4,4,1,3,4,4,2,3,4,2,4,3,3,2,4,4,4,1,4,4,4,2,2,4,4,2,4,3,2,4,2,4,3,114
3,2,5,2,4,4,3,5,4,4,1,5,5,1,1,4,2,1,4,3,1,4,3,5,1,5,4,5,2,2,5,4,2,5,3,4,3,4,3,2,110
3,2,5,2,4,2,5,2,4,2,5,4,4,3,5,2,4,2,4,3,2,2,4,5,1,4,3,4,1,4,3,1,5,1,4,2,1,3,1,3,105
2,2,5,3,4,3,3,2,2,5,5,3,3,3,4,2,2,4,1,2,2,4,4,3,2,4,2,4,2,3,2,3,3,1,2,3,3,2,2,3,102
4,2,5,5,3,1,1,2,5,5,5,4,4,2,5,5,5,2,5,2,4,3,5,4,1,5,1,3,4,2,1,4,1,2,5,1,4,5,2,5,103
3,2,3,3,3,2,2,4,2,5,2,4,2,2,2,3,2,4,2,4,2,4,4,4,2,4,3,3,2,3,4,3,4,4,3,2,4,3,4,3,115
2,3,1,2,3,2,4,4,3,5,4,4,3,1,2,4,2,4,4,2,2,5,4,3,2,4,4,4,2,3,3,2,5,4,3,4,1,1,4,3,119
3,1,4,3,4,1,2,5,2,4,1,4,2,2,1,4,1,4,5,4,2,5,4,4,1,2,2,3,1,3,2,2,5,5,4,2,2,2,5,0,97
0,2,3,2,3,1,2,1,1,4,3,1,2,4,4,3,4,4,2,2,2,3,5,4,1,5,2,4,1,2,2,3,2,2,3,2,1,2,2,5,127
3,5,3,4,1,4,2,3,1,5,4,2,2,4,5,3,5,5,4,2,4,2,4,5,1,4,1,4,2,2,2,5,4,4,2,2,1,2,2,1,93
4,5,2,4,1,3,2,2,3,4,3,3,2,5,4,1,4,3,2,3,4,2,3,3,2,3,2,3,3,2,1,2,1,3,3,2,1,3,1,2,108
3,1,5,3,5,1,3,1,3,3,1,3,3,3,5,1,5,3,5,3,1,1,5,5,1,5,1,3,1,3,5,1,3,1,5,1,3,1,1,5,114
4,2,1,2,2,2,4,4,4,5,2,2,3,3,2,4,2,2,5,4,2,4,2,4,1,4,2,2,1,2,2,4,5,4,4,4,2,4,4,2,119
5,4,5,2,3,1,2,1,5,4,5,2,3,1,5,1,5,1,5,3,2,5,5,3,2,1,1,5,1,4,4,1,5,1,4,1,1,5,1,5,119
5,2,4,3,2,2,5,2,2,5,4,4,3,3,4,2,4,2,4,3,4,2,4,3,1,4,3,4,2,4,1,3,2,1,4,2,2,5,1,4,109
3,2,2,2,3,2,4,3,4,4,2,5,3,2,2,4,2,2,3,3,2,4,3,5,1,5,3,4,4,3,4,3,3,4,3,2,3,3,3,3,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78
3,5,1,4,1,4,2,4,1,5,5,1,1,2,5,1,5,5,5,2,0,1,2,4,1,3,1,3,1,2,1,5,4,1,2,5,5,1,1,2,125
2,1,3,4,2,4,2,3,2,5,4,3,2,3,4,3,3,2,3,2,3,2,2,3,3,3,2,3,0,2,2,4,2,2,0,4,3,2,2,3,117
3,3,4,3,3,2,0,3,2,4,4,1,2,3,4,2,4,4,3,3,4,3,4,3,4,2,2,3,4,3,4,3,4,1,4,2,4,3,1,3,105
4,1,4,3,5,3,2,3,3,4,1,5,3,4,3,5,2,2,5,3,1,3,4,2,3,4,2,4,3,2,2,4,2,5,2,1,4,5,4,2,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
3,3,1,3,2,4,4,2,4,2,4,4,3,2,4,4,2,2,4,3,2,5,4,3,2,4,3,2,1,3,4,4,2,4,3,2,2,2,4,3,117
1,1,5,3,4,2,4,3,2,3,5,5,2,4,1,4,1,2,4,3,1,4,5,5,1,5,0,5,1,1,3,5,4,5,4,1,2,1,5,5,139
4,4,4,4,3,3,4,2,4,4,1,4,4,2,2,4,1,4,4,2,2,5,2,4,1,4,2,4,2,2,1,3,2,4,3,3,2,3,4,2,114
2,1,4,1,1,3,4,1,5,5,5,3,4,3,4,3,2,5,2,3,4,3,2,2,3,4,1,3,5,5,5,2,4,1,5,4,5,1,1,5,110
1,3,1,3,3,1,4,3,5,5,3,3,3,5,5,5,1,1,5,3,2,4,3,5,1,5,2,3,1,3,3,5,1,3,4,4,3,1,5,4,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
4,3,4,5,1,4,4,5,5,4,5,5,4,4,2,5,1,5,2,4,2,4,2,4,1,5,1,2,2,1,4,5,1,5,2,4,4,4,5,2,99
3,2,5,2,3,5,5,1,4,4,4,1,4,2,5,2,4,3,5,1,5,4,2,2,2,1,2,4,3,3,3,4,4,1,5,2,5,1,3,5,110
1,1,2,3,3,2,2,3,3,3,2,3,3,2,2,4,1,3,5,3,1,4,4,4,2,4,5,3,2,2,3,2,3,4,3,3,3,2,3,4,122
4,5,4,5,1,2,5,1,1,5,3,3,1,1,5,4,4,5,2,1,1,1,3,5,1,5,1,5,1,4,1,1,3,4,2,2,1,4,3,3,103
4,5,2,5,1,5,5,2,1,5,4,4,1,2,4,4,5,5,4,3,2,2,1,3,1,4,1,4,2,2,1,2,2,2,2,5,3,2,2,1,98
4,3,4,3,2,3,3,2,4,3,4,5,2,1,4,2,4,3,4,3,2,2,3,3,1,5,1,4,3,2,2,2,2,2,4,2,2,4,2,3,107
3,3,3,4,3,4,3,3,1,4,4,4,3,1,4,1,4,4,3,2,1,2,3,5,1,5,2,5,1,3,2,2,2,2,3,3,3,2,1,2,100
2,3,5,5,0,2,5,1,3,5,5,5,3,3,4,2,2,4,5,3,2,1,5,4,1,2,3,2,3,3,3,3,2,1,3,4,4,2,2,4,126
2,1,1,1,3,2,3,4,5,3,1,4,4,2,1,4,1,4,2,3,3,4,4,3,1,5,3,4,2,3,4,2,3,4,3,1,4,2,4,3,129
3,2,2,3,4,3,3,2,4,3,4,4,1,1,2,5,2,2,5,3,1,3,3,3,1,4,4,3,1,4,3,3,2,5,2,3,2,1,5,5,123
2,5,4,1,1,3,3,1,1,5,1,3,1,3,5,3,5,1,5,1,1,1,3,5,1,5,1,5,1,1,1,3,2,1,3,5,3,1,1,3,96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
2,2,2,3,4,3,3,3,3,4,1,4,3,2,1,3,2,2,4,3,2,5,3,3,2,4,4,2,2,2,2,3,3,4,3,2,3,2,4,4,125
1,5,4,5,1,4,1,3,1,5,2,5,1,3,3,5,5,5,5,1,1,3,4,3,1,4,1,3,4,3,1,3,4,2,3,5,3,1,1,2,98
4,5,2,5,1,1,4,1,2,4,5,4,1,3,4,4,5,5,5,2,1,2,5,5,1,5,1,4,1,2,1,3,2,3,3,5,4,3,2,3,94
1,5,1,5,1,5,1,1,1,5,5,5,1,5,5,5,5,5,5,1,3,1,1,1,1,2,1,3,1,1,1,5,1,3,1,5,1,1,3,1,93
4,1,2,2,4,2,5,4,4,2,2,5,2,2,2,5,2,2,2,3,1,4,5,4,1,5,4,5,1,1,2,2,1,4,3,4,1,4,2,2,118
3,2,2,3,4,2,4,4,4,4,2,4,4,3,2,4,2,3,4,2,1,3,4,3,1,5,1,4,4,3,1,4,3,4,3,2,4,2,3,1,115
4,2,4,1,2,4,3,3,2,5,3,4,1,3,4,2,4,4,5,1,1,2,3,5,2,3,1,3,1,3,3,4,1,3,2,5,5,4,3,2,101
